date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:52:32	1094/1094	---M--	200	added ('OK')	image/svg+xml	etag:%22446-5d4ad11e1e180%22	https://kripton.dexignzone.com/xhtml/images/svg/coin.svg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/svg/coin.svg	(from https://kripton.dexignzone.com/xhtml/)
13:52:32	219327/219327	---M--	200	added ('OK')	application/x-javascript	etag:%22358bf-5d47524402900%22	https://kripton.dexignzone.com/xhtml/vendor/global/global.min.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/global/global.min.js	(from https://kripton.dexignzone.com/xhtml/)
13:52:32	57696/57696	---M--	200	added ('OK')	application/x-javascript	etag:%22e160-5d2283ef01700%22	https://kripton.dexignzone.com/xhtml/vendor/bootstrap-select/dist/js/bootstrap-select.min.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/bootstrap-select/dist/js/bootstrap-select.min.js	(from https://kripton.dexignzone.com/xhtml/)
13:52:32	210031/210031	---M--	200	added ('OK')	application/x-javascript	etag:%223346f-58dde99508380%22	https://kripton.dexignzone.com/xhtml/vendor/chart.js/Chart.bundle.min.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/chart.js/Chart.bundle.min.js	(from https://kripton.dexignzone.com/xhtml/)
13:52:32	3722/3722	---M--	200	added ('OK')	application/x-javascript	etag:%22e8a-58dde996f0800%22	https://kripton.dexignzone.com/xhtml/vendor/peity/jquery.peity.min.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/peity/jquery.peity.min.js	(from https://kripton.dexignzone.com/xhtml/)
13:52:33	459010/459010	---M--	200	added ('OK')	application/x-javascript	etag:%2270102-5aecc820ced80%22	https://kripton.dexignzone.com/xhtml/vendor/apexchart/apexchart.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/apexchart/apexchart.js	(from https://kripton.dexignzone.com/xhtml/)
13:52:33	22455/22455	---M--	200	added ('OK')	application/x-javascript	etag:%2257b7-5bf3b8b253380%22	https://kripton.dexignzone.com/xhtml/js/dashboard/dashboard-1.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/js/dashboard/dashboard-1.js	(from https://kripton.dexignzone.com/xhtml/)
13:52:33	42766/42766	---M--	200	added ('OK')	application/x-javascript	etag:%22a70e-58fb2d4a3ab80%22	https://kripton.dexignzone.com/xhtml/vendor/owl-carousel/owl.carousel.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/owl-carousel/owl.carousel.js	(from https://kripton.dexignzone.com/xhtml/)
13:52:33	6797/6797	---M--	200	added ('OK')	application/x-javascript	etag:%221a8d-5dee3be3a7d80%22	https://kripton.dexignzone.com/xhtml/js/custom.min.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/js/custom.min.js	(from https://kripton.dexignzone.com/xhtml/)
13:52:34	1374/1374	---M--	200	added ('OK')	application/x-javascript	etag:%2255e-5bf3a75633e80%22	https://kripton.dexignzone.com/xhtml/js/deznav-init.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/js/deznav-init.js	(from https://kripton.dexignzone.com/xhtml/)
13:52:34	5625/5625	---M--	200	added ('OK')	application/x-javascript	etag:%2215f9-5bf3a746f1a80%22	https://kripton.dexignzone.com/xhtml/js/demo.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/js/demo.js	(from https://kripton.dexignzone.com/xhtml/)
13:52:34	24559/24559	---M--	200	added ('OK')	application/x-javascript	etag:%225fef-5d539570ee780%22	https://kripton.dexignzone.com/xhtml/js/styleSwitcher.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/js/styleSwitcher.js	(from https://kripton.dexignzone.com/xhtml/)
13:52:35	240/240	---M--	302	error ('Found')	text/html	date:Thu,%2022%20Jun%202023%2008:22:40%20GMT	https://kripton.dexignzone.com/xhtml/vendor/owl-carousel/owl.video.play.png	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/owl-carousel/owl.video.play.png	(from https://kripton.dexignzone.com/xhtml/vendor/owl-carousel/owl.carousel.css)
13:52:35	13337/13337	---M--	200	added ('OK')	text/css	etag:%223419-58dde99508380%22	https://kripton.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css	(from https://kripton.dexignzone.com/xhtml/css/style.css)
13:52:35	59344/59344	---M--	200	added ('OK')	text/css	etag:%22e7d0-5bda8d5486480%22	https://kripton.dexignzone.com/xhtml/icons/font-awesome/css/all.min.css	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/icons/font-awesome/css/all.min.css	(from https://kripton.dexignzone.com/xhtml/css/style.css)
13:52:35	141765/141765	---M--	200	added ('OK')	text/css	etag:%22229c5-58dde99508380%22	https://kripton.dexignzone.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css	(from https://kripton.dexignzone.com/xhtml/css/style.css)
13:52:36	17527/17527	---M--	200	added ('OK')	text/css	etag:%224477-58dde99508380%22	https://kripton.dexignzone.com/xhtml/icons/themify-icons/css/themify-icons.css	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/icons/themify-icons/css/themify-icons.css	(from https://kripton.dexignzone.com/xhtml/css/style.css)
13:52:36	89729/89729	---M--	200	added ('OK')	text/css	etag:%2215e81-596c0603c3900%22	https://kripton.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css	(from https://kripton.dexignzone.com/xhtml/css/style.css)
13:52:36	8721/8721	---M--	200	added ('OK')	text/css	etag:%222211-58eadd266eb80%22	https://kripton.dexignzone.com/xhtml/icons/avasta/css/style.css	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/icons/avasta/css/style.css	(from https://kripton.dexignzone.com/xhtml/css/style.css)
13:52:36	20439/20439	---M--	200	added ('OK')	text/css	etag:%224fd7-5ae8fe939f800%22	https://kripton.dexignzone.com/xhtml/icons/flaticon/flaticon.css	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/icons/flaticon/flaticon.css	(from https://kripton.dexignzone.com/xhtml/css/style.css)
13:52:36	106765/106765	---M--	200	added ('OK')	text/css	etag:%221a10d-5b786c53a8280%22	https://kripton.dexignzone.com/xhtml/icons/icomoon/icomoon.css	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/icons/icomoon/icomoon.css	(from https://kripton.dexignzone.com/xhtml/css/style.css)
13:52:37	57997/57997	---M--	200	added ('OK')	text/css	etag:%22e28d-58dde99508380%22	https://kripton.dexignzone.com/xhtml/vendor/animate/animate.min.css	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/animate/animate.min.css	(from https://kripton.dexignzone.com/xhtml/css/style.css)
13:52:37	28765/28765	---M--	200	added ('OK')	text/css	etag:%22705d-58dde99508380%22	https://kripton.dexignzone.com/xhtml/vendor/aos/css/aos.min.css	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/aos/css/aos.min.css	(from https://kripton.dexignzone.com/xhtml/css/style.css)
13:52:37	2714/2714	---M--	200	added ('OK')	text/css	etag:%22a9a-58dde996f0800%22	https://kripton.dexignzone.com/xhtml/vendor/perfect-scrollbar/css/perfect-scrollbar.css	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/perfect-scrollbar/css/perfect-scrollbar.css	(from https://kripton.dexignzone.com/xhtml/css/style.css)
13:52:38	2191/2191	---M--	200	added ('OK')	text/css	etag:%2288f-58dde996f0800%22	https://kripton.dexignzone.com/xhtml/vendor/metismenu/css/metisMenu.min.css	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/metismenu/css/metisMenu.min.css	(from https://kripton.dexignzone.com/xhtml/css/style.css)
13:52:39	8672/8672	---M--	200	added ('OK')	image/png	etag:%2221e0-5bca3899cd080%22	https://kripton.dexignzone.com/xhtml/images/pattern/pattern5.png	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/pattern/pattern5.png	(from https://kripton.dexignzone.com/xhtml/css/style.css)
13:52:39	240/240	---M--	302	error ('Found')	text/html	date:Thu,%2022%20Jun%202023%2008:22:44%20GMT	https://kripton.dexignzone.com/xhtml/images/body/12.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/body/12.jpg	(from https://kripton.dexignzone.com/xhtml/css/style.css)
13:52:39	112525/112525	---M--	200	added ('OK')	image/jpeg	etag:%221b78d-5d53894452e80%22	https://kripton.dexignzone.com/xhtml/images/profile/cover.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/profile/cover.jpg	(from https://kripton.dexignzone.com/xhtml/css/style.css)
13:52:39	506/506	---M--	200	added ('OK')	image/svg+xml	etag:%221fa-5ba08c2aa5200%22	https://kripton.dexignzone.com/xhtml/images/svg/check.svg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/svg/check.svg	(from https://kripton.dexignzone.com/xhtml/css/style.css)
13:52:39	240/240	---M--	302	error ('Found')	text/html	date:Thu,%2022%20Jun%202023%2008:22:45%20GMT	https://kripton.dexignzone.com/xhtml/images/svg/cd-arrow.svg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/svg/cd-arrow.svg	(from https://kripton.dexignzone.com/xhtml/css/style.css)
13:52:40	73079/73079	---M--	200	added ('OK')	image/jpeg	etag:%2211d77-5af09d19f5580%22	https://kripton.dexignzone.com/xhtml/images/1.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/1.jpg	(from https://kripton.dexignzone.com/xhtml/css/style.css)
13:52:40	534/534	---M--	200	added ('OK')	image/png	etag:%22216-5b9e256b4f300%22	https://kripton.dexignzone.com/xhtml/images/dots.png	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/dots.png	(from https://kripton.dexignzone.com/xhtml/css/style.css)
13:52:40	1222/1222	---M--	200	added ('OK')	image/png	etag:%224c6-5b9e258232900%22	https://kripton.dexignzone.com/xhtml/images/dots-2.png	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/dots-2.png	(from https://kripton.dexignzone.com/xhtml/css/style.css)
13:52:40	7720/7720	---M--	200	added ('OK')	image/png	etag:%221e28-5b69953754880%22	https://kripton.dexignzone.com/xhtml/images/like.png	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/like.png	(from https://kripton.dexignzone.com/xhtml/css/style.css)
13:52:41	20463/20463	---M--	200	added ('OK')	text/css	etag:%224fef-587d80948b980%22	https://kripton.dexignzone.com/xhtml/vendor/lightgallery/css/lightgallery.min.css	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/lightgallery/css/lightgallery.min.css	(from https://kripton.dexignzone.com/xhtml/app-profile.html)
13:52:41	73223/73223	---M--	200	added ('OK')	image/png	etag:%2211e07-5b12c65506c00%22	https://kripton.dexignzone.com/xhtml/images/profile/profile.png	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/profile/profile.png	(from https://kripton.dexignzone.com/xhtml/app-profile.html)
13:52:41	43309/43309	---M--	200	added ('OK')	image/jpeg	etag:%22a92d-5af09c75ed280%22	https://kripton.dexignzone.com/xhtml/images/profile/1.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/profile/1.jpg	(from https://kripton.dexignzone.com/xhtml/app-profile.html)
13:52:41	87141/87141	---M--	200	added ('OK')	image/jpeg	etag:%2215465-5bec243530380%22	https://kripton.dexignzone.com/xhtml/images/profile/2.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/profile/2.jpg	(from https://kripton.dexignzone.com/xhtml/app-profile.html)
13:52:42	145399/145399	---M--	200	added ('OK')	image/jpeg	etag:%22237f7-5bec244a2b500%22	https://kripton.dexignzone.com/xhtml/images/profile/3.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/profile/3.jpg	(from https://kripton.dexignzone.com/xhtml/app-profile.html)
13:52:42	138998/138998	---M--	200	added ('OK')	image/jpeg	etag:%2221ef6-5bec245b55d80%22	https://kripton.dexignzone.com/xhtml/images/profile/4.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/profile/4.jpg	(from https://kripton.dexignzone.com/xhtml/app-profile.html)
13:52:42	6976/6976	---M--	200	added ('OK')	image/jpeg	etag:%221b40-5af09c75ed280%22	https://kripton.dexignzone.com/xhtml/images/profile/5.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/profile/5.jpg	(from https://kripton.dexignzone.com/xhtml/app-profile.html)
13:52:42	6955/6955	---M--	200	added ('OK')	image/jpeg	etag:%221b2b-5af09c75ed280%22	https://kripton.dexignzone.com/xhtml/images/profile/6.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/profile/6.jpg	(from https://kripton.dexignzone.com/xhtml/app-profile.html)
13:52:42	8044/8044	---M--	200	added ('OK')	image/jpeg	etag:%221f6c-5af09c75ed280%22	https://kripton.dexignzone.com/xhtml/images/profile/7.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/profile/7.jpg	(from https://kripton.dexignzone.com/xhtml/app-profile.html)
13:52:43	106547/106547	---M--	200	added ('OK')	image/jpeg	etag:%221a033-5af09c75ed280%22	https://kripton.dexignzone.com/xhtml/images/profile/8.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/profile/8.jpg	(from https://kripton.dexignzone.com/xhtml/app-profile.html)
13:52:43	76387/76387	---M--	200	added ('OK')	image/jpeg	etag:%2212a63-5af09c75ed280%22	https://kripton.dexignzone.com/xhtml/images/profile/9.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/profile/9.jpg	(from https://kripton.dexignzone.com/xhtml/app-profile.html)
13:52:43	49799/49799	---M--	200	added ('OK')	application/x-javascript	etag:%22c287-5823bbbdc1f80%22	https://kripton.dexignzone.com/xhtml/vendor/lightgallery/js/lightgallery-all.min.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/lightgallery/js/lightgallery-all.min.js	(from https://kripton.dexignzone.com/xhtml/app-profile.html)
13:52:43	3150/3150	---M--	200	added ('OK')	image/png	etag:%22c4e-5ba1ebdb38f80%22	https://kripton.dexignzone.com/xhtml/images/logo-full.png	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/logo-full.png	(from https://kripton.dexignzone.com/xhtml/page-login.html)
13:52:44	3129/3129	---M-Z	200	added ('OK')	text/html	etag:%22c39-5d4c5e6b7bc00-gzip%22	https://kripton.dexignzone.com/xhtml/page-forgot-password.html	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/page-forgot-password.html	(from https://kripton.dexignzone.com/xhtml/page-login.html)
13:52:44	8069/8069	---M--	200	added ('OK')	text/css	etag:%221f85-58dde99508380%22	https://kripton.dexignzone.com/xhtml/vendor/bootstrap-daterangepicker/daterangepicker.css	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/bootstrap-daterangepicker/daterangepicker.css	(from https://kripton.dexignzone.com/xhtml/index-2.html)
13:52:44	7914/7914	---M--	200	added ('OK')	application/x-javascript	etag:%221eea-537c6bf4b7900%22	https://kripton.dexignzone.com/xhtml/vendor/webticker/jquery.webticker.min.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/webticker/jquery.webticker.min.js	(from https://kripton.dexignzone.com/xhtml/index-2.html)
13:52:45	15959/15959	---M--	200	added ('OK')	application/x-javascript	etag:%223e57-5bf3b9d255b00%22	https://kripton.dexignzone.com/xhtml/js/dashboard/dashboard-2.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/js/dashboard/dashboard-2.js	(from https://kripton.dexignzone.com/xhtml/index-2.html)
13:52:45	53324/53324	---M--	200	added ('OK')	application/x-javascript	etag:%22d04c-58dde996f0800%22	https://kripton.dexignzone.com/xhtml/vendor/moment/moment.min.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/moment/moment.min.js	(from https://kripton.dexignzone.com/xhtml/index-2.html)
13:52:45	67271/67271	---M--	200	added ('OK')	application/x-javascript	etag:%22106c7-5d48339f95880%22	https://kripton.dexignzone.com/xhtml/vendor/bootstrap-daterangepicker/daterangepicker.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/bootstrap-daterangepicker/daterangepicker.js	(from https://kripton.dexignzone.com/xhtml/index-2.html)
13:52:46	8847/8847	---M--	200	added ('OK')	application/x-javascript	etag:%22228f-5bf3ba5220880%22	https://kripton.dexignzone.com/xhtml/js/dashboard/dashboard-3.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/js/dashboard/dashboard-3.js	(from https://kripton.dexignzone.com/xhtml/index-3.html)
13:52:46	614/614	---M--	200	added ('OK')	text/css	etag:%22266-58dde996f0800%22	https://kripton.dexignzone.com/xhtml/vendor/jqvmap/css/jqvmap.min.css	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/jqvmap/css/jqvmap.min.css	(from https://kripton.dexignzone.com/xhtml/index-4.html)
13:52:46	21313/21313	---M--	200	added ('OK')	application/x-javascript	etag:%225341-5bf3ba728d500%22	https://kripton.dexignzone.com/xhtml/js/dashboard/dashboard-4.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/js/dashboard/dashboard-4.js	(from https://kripton.dexignzone.com/xhtml/index-4.html)
13:52:46	1044/1044	---M--	200	added ('OK')	image/svg+xml	etag:%22414-5b9f51706c900%22	https://kripton.dexignzone.com/xhtml/images/svg/dash.svg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/svg/dash.svg	(from https://kripton.dexignzone.com/xhtml/coin-details.html)
13:52:47	1045/1045	---M--	200	added ('OK')	image/svg+xml	etag:%22415-5ba0b5e79cb00%22	https://kripton.dexignzone.com/xhtml/images/svg/ltc.svg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/svg/ltc.svg	(from https://kripton.dexignzone.com/xhtml/coin-details.html)
13:52:47	20822/20822	---M--	200	added ('OK')	application/x-javascript	etag:%225156-5bf3b86237680%22	https://kripton.dexignzone.com/xhtml/js/dashboard/coin-details.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/js/dashboard/coin-details.js	(from https://kripton.dexignzone.com/xhtml/coin-details.html)
13:52:48	7913/7913	---M--	200	added ('OK')	image/png	etag:%221ee9-5b9f76ab71f80%22	https://kripton.dexignzone.com/xhtml/images/pattern/pattern1.png	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/pattern/pattern1.png	(from https://kripton.dexignzone.com/xhtml/my-wallets.html)
13:52:48	632/632	---M--	200	added ('OK')	image/png	etag:%22278-5b9f72e09ad00%22	https://kripton.dexignzone.com/xhtml/images/card-logo.png	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/card-logo.png	(from https://kripton.dexignzone.com/xhtml/my-wallets.html)
13:52:48	8011/8011	---M--	200	added ('OK')	image/png	etag:%221f4b-5b9f785c69d00%22	https://kripton.dexignzone.com/xhtml/images/pattern/pattern2.png	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/pattern/pattern2.png	(from https://kripton.dexignzone.com/xhtml/my-wallets.html)
13:52:48	574/574	---M--	200	added ('OK')	image/png	etag:%2223e-5b9f72f3ada00%22	https://kripton.dexignzone.com/xhtml/images/card-logo2.png	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/card-logo2.png	(from https://kripton.dexignzone.com/xhtml/my-wallets.html)
13:52:48	7910/7910	---M--	200	added ('OK')	image/png	etag:%221ee6-5b9f787535780%22	https://kripton.dexignzone.com/xhtml/images/pattern/pattern3.png	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/pattern/pattern3.png	(from https://kripton.dexignzone.com/xhtml/my-wallets.html)
13:52:49	8010/8010	---M--	200	added ('OK')	image/png	etag:%221f4a-5b9f788477b80%22	https://kripton.dexignzone.com/xhtml/images/pattern/pattern4.png	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/pattern/pattern4.png	(from https://kripton.dexignzone.com/xhtml/my-wallets.html)
13:52:49	3571/3571	---M--	200	added ('OK')	application/x-javascript	etag:%22df3-5bf3ba7dff000%22	https://kripton.dexignzone.com/xhtml/js/dashboard/my-wallet.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/js/dashboard/my-wallet.js	(from https://kripton.dexignzone.com/xhtml/my-wallets.html)
13:52:49	13901/13901	---M--	200	added ('OK')	text/css	etag:%22364d-58dde996f0800%22	https://kripton.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css	(from https://kripton.dexignzone.com/xhtml/transactions.html)
13:52:49	9520/9520	---M--	200	added ('OK')	image/jpeg	etag:%222530-5b9e570e10e00%22	https://kripton.dexignzone.com/xhtml/images/table/1.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/table/1.jpg	(from https://kripton.dexignzone.com/xhtml/transactions.html)
13:52:50	9713/9713	---M--	200	added ('OK')	image/jpeg	etag:%2225f1-5b9e57c8fc700%22	https://kripton.dexignzone.com/xhtml/images/table/2.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/table/2.jpg	(from https://kripton.dexignzone.com/xhtml/transactions.html)
13:52:50	13054/13054	---M--	200	added ('OK')	image/jpeg	etag:%2232fe-5b9e57f6c3300%22	https://kripton.dexignzone.com/xhtml/images/table/3.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/table/3.jpg	(from https://kripton.dexignzone.com/xhtml/transactions.html)
13:52:50	82567/82567	---M--	200	added ('OK')	application/x-javascript	etag:%2214287-58dde996f0800%22	https://kripton.dexignzone.com/xhtml/vendor/datatables/js/jquery.dataTables.min.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/datatables/js/jquery.dataTables.min.js	(from https://kripton.dexignzone.com/xhtml/transactions.html)
13:52:51	24317/24317	---M--	200	added ('OK')	image/jpeg	etag:%225efd-5b9f6a328b280%22	https://kripton.dexignzone.com/xhtml/images/profile/11.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/profile/11.jpg	(from https://kripton.dexignzone.com/xhtml/portofolio.html)
13:52:51	3467/3467	---M--	200	added ('OK')	application/x-javascript	etag:%22d8b-5bf3ba83b7d80%22	https://kripton.dexignzone.com/xhtml/js/dashboard/portofolio.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/js/dashboard/portofolio.js	(from https://kripton.dexignzone.com/xhtml/portofolio.html)
13:52:51	734/734	---M--	200	added ('OK')	application/x-javascript	etag:%222de-5ba470aab5c00%22	https://kripton.dexignzone.com/xhtml/js/dashboard/market-capital.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/js/dashboard/market-capital.js	(from https://kripton.dexignzone.com/xhtml/market-capital.html)
13:52:52	232241/232241	---M--	200	added ('OK')	image/jpeg	etag:%2238b31-5bec23e6fcb00%22	https://kripton.dexignzone.com/xhtml/images/big/img6.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/big/img6.jpg	(from https://kripton.dexignzone.com/xhtml/post-details.html)
13:52:52	348867/348867	---M--	200	added ('OK')	image/jpeg	etag:%22552c3-5bec23c2bf580%22	https://kripton.dexignzone.com/xhtml/images/big/img5.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/big/img5.jpg	(from https://kripton.dexignzone.com/xhtml/post-details.html)
13:52:52	367239/367239	---M--	200	added ('OK')	image/jpeg	etag:%2259a87-5bec23a252900%22	https://kripton.dexignzone.com/xhtml/images/big/img4.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/big/img4.jpg	(from https://kripton.dexignzone.com/xhtml/post-details.html)
13:52:52	12780/12780	---M--	200	added ('OK')	text/css	etag:%2231ec-59e82348ac500%22	https://kripton.dexignzone.com/xhtml/vendor/dropzone/dist/dropzone.css	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/dropzone/dist/dropzone.css	(from https://kripton.dexignzone.com/xhtml/email-compose.html)
13:52:53	134624/134624	---M--	200	added ('OK')	application/x-javascript	etag:%2220de0-5af730154fc80%22	https://kripton.dexignzone.com/xhtml/vendor/dropzone/dist/dropzone.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/dropzone/dist/dropzone.js	(from https://kripton.dexignzone.com/xhtml/email-compose.html)
13:52:53	24939/24939	---M--	200	added ('OK')	text/css	etag:%22616b-5b901eecbe900%22	https://kripton.dexignzone.com/xhtml/vendor/fullcalendar/css/main.min.css	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/fullcalendar/css/main.min.css	(from https://kripton.dexignzone.com/xhtml/app-calender.html)
13:52:53	249530/249530	---M--	200	added ('OK')	application/x-javascript	etag:%223ceba-5b901eeea6d80%22	https://kripton.dexignzone.com/xhtml/vendor/fullcalendar/js/main.min.js	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/vendor/fullcalendar/js/main.min.js	(from https://kripton.dexignzone.com/xhtml/app-calender.html)
13:52:54	18670/18670	---M--	200	added ('OK')	image/jpeg	etag:%2248ee-5af09c3e9d000%22	https://kripton.dexignzone.com/xhtml/images/product/1.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/product/1.jpg	(from https://kripton.dexignzone.com/xhtml/ecom-product-grid.html)
13:52:54	17449/17449	---M--	200	added ('OK')	image/jpeg	etag:%224429-5af09c3e9d000%22	https://kripton.dexignzone.com/xhtml/images/product/2.jpg	C:/My%20Web%20Sites/saffron-dashboard/kripton.dexignzone.com/xhtml/images/product/2.jpg	(from https://kripton.dexignzone.com/xhtml/ecom-product-grid.html)
